[34mINFO:   [0m Using cached SIF image
(1, 4, 3, .1, .432757)
(1, 4, 3, .15, .432757)
(1, 4, 3, .2, .144252)
(1, 4, 3, .25, .144252)
(1, 4, 3, .3, .0210368)
(1, 4, 3, .35, .0210368)
(1, 4, 3, .4, 0)
(1, 4, 3, .45, 0)
(1, 4, 3, .5, 0)
(1, 4, 3, .55, 0)
(1, 4, 3, .6, 0)
(1, 4, 3, .65, 0)
(1, 4, 3, .7, 0)
(1, 4, 3, .75, 0)
(1, 4, 3, .8, 0)
(1, 4, 3, .85, 0)
(1, 4, 3, .9, 0)
(1, 4, 3, .95, 0)
(1, 4, 3, 1, 0)
(1, 4, 4, 0, 1)
(1, 4, 4, .05, 1)
(1, 4, 4, .1, .389181)
(1, 4, 4, .15, .389181)
(1, 4, 4, .2, .102179)
(1, 4, 4, .25, .102179)
(1, 4, 4, .3, .00601052)
(1, 4, 4, .35, .00601052)
(1, 4, 4, .4, 0)
(1, 4, 4, .45, 0)
(1, 4, 4, .5, 0)
(1, 4, 4, .55, 0)
(1, 4, 4, .6, 0)
(1, 4, 4, .65, 0)
(1, 4, 4, .7, 0)
(1, 4, 4, .75, 0)
(1, 4, 4, .8, 0)
(1, 4, 4, .85, 0)
(1, 4, 4, .9, 0)
(1, 4, 4, .95, 0)
(1, 4, 4, 1, 0)
(1, 4, 5, 0, 1)
(1, 4, 5, .05, 1)
(1, 4, 5, .1, .345605)
(1, 4, 5, .15, .345605)
(1, 4, 5, .2, .066867)
(1, 4, 5, .25, .066867)
(1, 4, 5, .3, 0)
(1, 4, 5, .35, 0)
(1, 4, 5, .4, 0)
(1, 4, 5, .45, 0)
(1, 4, 5, .5, 0)
(1, 4, 5, .55, 0)
(1, 4, 5, .6, 0)
(1, 4, 5, .65, 0)
(1, 4, 5, .7, 0)
(1, 4, 5, .75, 0)
(1, 4, 5, .8, 0)
(1, 4, 5, .85, 0)
(1, 4, 5, .9, 0)
(1, 4, 5, .95, 0)
(1, 4, 5, 1, 0)
(1, 4, 6, 0, 1)
(1, 4, 6, .05, 1)
(1, 4, 6, .1, .302029)
(1, 4, 6, .15, .302029)
(1, 4, 6, .2, .0398197)
(1, 4, 6, .25, .0398197)
(1, 4, 6, .3, 0)
(1, 4, 6, .35, 0)
(1, 4, 6, .4, 0)
(1, 4, 6, .45, 0)
(1, 4, 6, .5, 0)
(1, 4, 6, .55, 0)
(1, 4, 6, .6, 0)
(1, 4, 6, .65, 0)
(1, 4, 6, .7, 0)
(1, 4, 6, .75, 0)
(1, 4, 6, .8, 0)
(1, 4, 6, .85, 0)
(1, 4, 6, .9, 0)
(1, 4, 6, .95, 0)
(1, 4, 6, 1, 0)
(1, 4, 7, 0, 1)
(1, 4, 7, .05, 1)
(1, 4, 7, .1, .258452)
(1, 4, 7, .15, .258452)
(1, 4, 7, .2, .0187829)
(1, 4, 7, .25, .0187829)
(1, 4, 7, .3, 0)
(1, 4, 7, .35, 0)
(1, 4, 7, .4, 0)
(1, 4, 7, .45, 0)
(1, 4, 7, .5, 0)
(1, 4, 7, .55, 0)
(1, 4, 7, .6, 0)
(1, 4, 7, .65, 0)
(1, 4, 7, .7, 0)
(1, 4, 7, .75, 0)
(1, 4, 7, .8, 0)
(1, 4, 7, .85, 0)
(1, 4, 7, .9, 0)
(1, 4, 7, .95, 0)
(1, 4, 7, 1, 0)
(1, 4, 8, 0, 1)
(1, 4, 8, .05, 1)
(1, 4, 8, .1, .225394)
(1, 4, 8, .15, .225394)
(1, 4, 8, .2, .00901578)
(1, 4, 8, .25, .00901578)
